"operational_day","estimated_avoidable_deaths","SWASFT_(SWASFT) Number of HCP Incidents","SevernSide_(Severnside) Calls Answered","BRI_Number of Admissions","NBT_Number of Admissions","WGH_Number of Admissions","Sirona - Bristol_DtA P1 TOTAL (BOOKED AND UNBOOKED) Waiting for capacity and medically fit, and in any setting (acute and non-acute)","Sirona - NS_DtA P1 TOTAL (BOOKED AND UNBOOKED) Waiting for capacity and medically fit, and in any setting (acute and non-acute)","Sirona - SG_DtA P1 TOTAL (BOOKED AND UNBOOKED) Waiting for capacity and medically fit, and in any setting (acute and non-acute)","Sirona - NS_DtA P2 TOTAL BOOKED AND UN-BOOKED Waiting for capacity, medically fit and ready to leave ACUTE","Sirona - SG_DtA P2 TOTAL BOOKED AND UN-BOOKED Waiting for capacity, medically fit and ready to leave ACUTE","Sirona - Bristol_DtA P3 TOTAL (BOOKED AND UNBOOKED) Waiting for capacity and medically fit and in any setting (acute and transitional bed)","Sirona - NS_DtA P3 TOTAL (BOOKED AND UNBOOKED) Waiting for capacity and medically fit and in any setting (acute and transitional bed)","Sirona - SG_DtA P3 TOTAL (BOOKED AND UNBOOKED) Waiting for capacity and medically fit and in any setting (acute and transitional bed)","BRI_G&A Bed occupancy","NBT_G&A Bed occupancy","WGH_G&A Bed occupancy","North Bristol NHS Trust_Ambulance Queue","Bristol Royal Infirmary_Cohorting & Reverse Queue","North Bristol NHS Trust_Cohorting & Reverse Queue","Bristol Royal Hospital for Children_Total Breaches Since Midnight","Bristol Royal Infirmary_Total Breaches Since Midnight","North Bristol NHS Trust_Total Breaches Since Midnight","Weston_Total Breaches Since Midnight","Bristol Royal Infirmary_Ambulance Queue","Weston_Cohorting & Reverse Queue","Bristol Royal Hospital for Children_Ambulance Handovers 60mins (Since Midnight)","Bristol Royal Infirmary_Ambulance Handovers 60mins (Since Midnight)","Weston_Ambulance Handovers 60mins (Since Midnight)","Bristol Royal Hospital for Children_Handover to Clear 60mins (Since Midnight)","Bristol Royal Infirmary_Handover to Clear 60mins (Since Midnight)","Weston_Handover to Clear 60mins (Since Midnight)","NHS Bristol, North Somerset, South Gloucestershire Integrated Care Board_OPEL","North Bristol NHS Trust_Ambulance Handovers 60mins (Since Midnight)","NHS Bristol, North Somerset, South Gloucestershire Integrated Care Board_Category 1 - BNSSG Mean Response (Since Midnight)","NHS Bristol, North Somerset, South Gloucestershire Integrated Care Board_Category 2 - BNSSG Mean Response (Since Midnight)","NHS Bristol, North Somerset, South Gloucestershire Integrated Care Board_Category 3 - BNSSG Mean Response (Since Midnight)","North Bristol NHS Trust_Handover to Clear 60mins (Since Midnight)","BNSSG Adult Health Community Services_OPEL","Bristol Royal Infirmary_OPEL","North Bristol NHS Trust_OPEL","SevernSide Integrated Urgent Care System_OPEL","Weston_OPEL","NHS Bristol, North Somerset, South Gloucestershire Integrated Care Board_Category 4 - BNSSG Mean Response (Since Midnight)","SevernSide Integrated Urgent Care System_Number of Cases on IUC CAS Queue","Sirona - Total_NBT NCtR >= 65 years old","Sirona - Total_NBT NCtR Beddays","Sirona - Total_NBT NCtR Patients","Sirona - Total_NBT P1 NCtR Patients","Sirona - Total_NBT P2 NCtR Patients","Sirona - Total_NBT P3 NCtR Patients","Bristol Royal Infirmary_% of patients spending >12 hours in ED","Weston_% of patients spending >12 hours in ED","Bristol Royal Infirmary_Aggregated NHSE OPEL Score","Weston_Aggregated NHSE OPEL Score","Bristol Royal Infirmary_Automated OPEL","Weston_Automated OPEL","Bristol Royal Infirmary_Majors and resuscitation occupancy (adult)","Weston_Majors and resuscitation occupancy (adult)","ICU_admissions"
2025-05-24,0.369349086876355,42,1121,143,135,48,84,29,46,13.6666666666667,12,9,15.6666666666667,12.3333333333333,671,923,234,1.70833333333333,3.89583333333333,10.40625,13.5822784810127,39.8227848101266,34.2708333333333,20.936170212766,0.135416666666667,0,0,0.135416666666667,0,0,0,0,3,3.34375,554.279569892473,1530.1935483871,3429.54320987654,0,2,3,3,1.66666666666667,1,1039,99.25,148,2458,175,71,31,27,4.4375,8,26.25,22.75,3,2.1875,50.75,27.625,0
2025-05-25,0.193265202011867,51,1049,137,106,49,85,29,47,13.3333333333333,11,10,14.3333333333333,11.6666666666667,664,919,240,1.10416666666667,2.70833333333333,8.85416666666666,17.0714285714286,47.1139240506329,39.5625,10.2666666666667,1.0625,0,0,4.5625,0,0,0,0,3,5.33333333333333,530.129032258065,1819.44680851064,4858.53012048193,0,2.33333333333333,2,3,2.33333333333333,1,1063.3275862069,206.4,147,2531,173,71,30,27,1.625,6.5,23.75,25.0625,3,2.8125,56.4375,13,0
2025-05-26,0.320404959585786,36,1160,154,93,57,86,29,48,13,10,11,13,11,682,933,252,1.86458333333333,0.28125,10.6875,3.30555555555555,44.7848101265823,45.0520833333333,14.390243902439,0.0104166666666667,0,0,3.30208333333333,0,0,0,0,3,2.61458333333333,461.410526315789,1432.58947368421,3656.2808988764,0.0520833333333333,2.66666666666667,3,3,3,1,4897.58024691358,214.2,140,2570.5,165,64,26,27.5,0,2.4375,26.25,21.75,3,2.1875,65.3125,11.6875,0
2025-05-27,0.548163420138342,56,805,204,149.5,78,84,22,44,10,7,12,13,11,696,936,254,2.18947368421053,2.14583333333333,19.2736842105263,7.34177215189873,42.974025974026,51.7473684210526,12.75,0.302083333333333,0,0.166666666666667,0.385416666666667,0.21875,0,0,0,3,12.1145833333333,456.808510638298,1896.97894736842,4514.20987654321,0.666666666666667,3,3,3,1,1,5496.9387755102,144.75,133,2610,157,57,22,28,0.75,13.75,23.75,25.1875,3,3,57.25,9.5625,0
2025-05-28,0.600320340724978,62,725,193,206,88,76,28,44,9,8,11,16,9,698,939,240,2.15625,3.38541666666667,17.1666666666667,8.4,42.4230769230769,48.3854166666667,23,0.6875,0,0.427083333333333,3.14583333333333,0,0,0,0,3,6.53125,600.958333333333,2050.62105263158,4581.26136363636,0.260416666666667,3,3,3,1,2,2390,33,143,2679,166,56,22,27,3.8125,14.5625,26.0625,24.875,2.8125,2.8125,55.6875,25,0
2025-05-29,0.455496186420114,67,706,229,231,71,81,24,39,10,10,12,16,8,691,935,237,1.81052631578947,5.86458333333333,13.0842105263158,4.49367088607595,35.0759493670886,37.4947368421053,16.780487804878,0.177083333333333,0,0.40625,0.364583333333333,0,0,0,0,3,3.55208333333333,621.634408602151,2125.47368421053,3944.66265060241,0.416666666666667,3,3,3,1,1,4566,25.3333333333333,157,2613,183,57,30,27,2.8125,3.25,22.75,19.4375,2.1875,2,60.5625,22.75,0
2025-05-30,0.795668537271672,53,748,179,203,75,72,24,37,9,8,11,17,7,675,913,238,1.52127659574468,7.82291666666667,19.0851063829787,6.0379746835443,39.0126582278481,36.2021276595745,7.46575342465754,0.0416666666666667,0,0,0.46875,0,0,0.166666666666667,0,3,5.28125,513.652173913043,1874.86458333333,5244.25925925926,0.40625,3,3,3,1,2,6742,29.3333333333333,152,2469,178,53,27,25,4.25,0.9375,26,18.125,3,2.1875,55.4375,14.125,0
2025-05-31,0.568039609819824,36,1088,147,124,65,74,21.6666666666667,37,10,9.66666666666667,10.3333333333333,16.3333333333333,7.33333333333333,675,906,261,1.57894736842105,6.27083333333333,18.7157894736842,6.9746835443038,41.6329113924051,46.2421052631579,12.7021276595745,1.51041666666667,0,0,8.10416666666667,0.614583333333333,0.260416666666667,0.8125,0,3,4.9375,415.260416666667,1873.01041666667,6463.27710843373,0.416666666666666,3,3,4,3,2,5349.71929824561,79.5,159,2482,194,57,44,27,12.3125,7.25,26.375,23.5625,3,3,77.5,21.25,0
2025-06-01,0.442324552389213,49,950,146,98,63,76,19.3333333333333,37,11,11.3333333333333,9.66666666666667,15.6666666666667,7.66666666666667,704,926,265,2.6,4.26041666666667,17.1052631578947,5.5,53.7088607594937,50.6315789473684,18.5531914893617,0.604166666666666,0.0625,0,8.91666666666666,1.89583333333333,0,0,0,3,7.57291666666667,404.083333333333,1856.85263157895,7210.58024691358,0.40625,3,2,3.5,3,2,2741.5671641791,177.2,152,2561,184,52,41,27,4.8125,15.125,28.5625,26,3,3,73.25,31,0
2025-06-02,0.962194102319518,75,746,226,189,64,78,17,37,12,13,9,15,8,696,926,264,4.44791666666667,7.0625,19.7916666666667,9.67088607594937,39.3589743589744,30.96875,18,0,1.625,0.145833333333333,0,0.3125,0,0.3125,0,3,4.8125,411.2,1599.44210526316,5380.74117647059,0.3125,3,3,3,1,2,5324.375,64.6666666666667,146,2683,177,50,40,27,4.9375,10.75,29.3125,26,2.8125,3,78.3125,32.3125,0
2025-06-03,0.934775978188355,44,687,230,246,93,77,20,40,11,13,8,16,11,673,953,263,4.19791666666667,8.375,22.84375,5.94805194805195,40.2025316455696,43.5625,32.8723404255319,0.416666666666667,1.85416666666667,0.40625,0.979166666666667,0.15625,0,0.791666666666667,0,3,13.1770833333333,595.333333333333,2528.16842105263,7425.7380952381,0.760416666666667,3,3,4,2,2,12651,33.3333333333333,155.5,2673.5,183.5,54.5,39.5,31.5,8.8125,26.4375,22.1875,25.625,2.1875,3,59.6875,39.125,0
2025-06-04,0.641322607414377,71,617,202,213,77,66,20,43,16,14,9,17,11,697,949,247,3.94791666666667,6.63541666666667,23.1979166666667,4.78205128205128,50.746835443038,51.2916666666667,31.7,0.145833333333333,3.04166666666667,0,3.32291666666667,0,0,0.40625,0.0520833333333333,3,20.9375,551.957894736842,1647.23157894737,5769.8829787234,0,3,3,4,1,2,12601,24,165,2664,190,59,39,36,8.1875,26.0625,23.5625,23.625,3,2.8125,67,45.125,0
2025-06-05,0.418447990865884,57,664,220,235,69,61,19,45,15,15,8,16,0,698,953,247,2.22916666666667,2.86458333333333,19.6041666666667,5.93670886075949,27.1898734177215,31.9791666666667,10.5873015873016,0.177083333333333,1.88541666666667,0,2.16666666666666,0.958333333333333,0,0,0,3,8.44791666666667,512.221052631579,1549.41489361702,3541.5119047619,0,3,3,3,2,1.75,11803,29.6666666666667,160,2663,187,51,38,32,8.625,31.4375,25.625,22,3,2,65.3125,47.75,0
2025-06-06,0.405253914890219,57,696,197,214,71,63,20,40,16,19,10,16,11,672,924,242,0.947368421052632,3.95833333333333,12.8421052631579,14.0612244897959,39.3717948717949,33.7052631578948,33.4222222222222,0,0,0,0.989473684210526,0,0,0,0,3,4.50526315789474,506.549450549451,1510.68817204301,3678.28395061728,0,2.66666666666667,3,3,1,1.5,11005,10.25,178,2435,207,65,44,35,6.625,14.3125,24,22.375,3,2.1875,56.5,32,0
2025-06-07,0.357143724773718,35,846,148,115,64,63,20,40.6666666666667,16.3333333333333,19.3333333333333,10.6666666666667,15.6666666666667,11.3333333333333,654,935,256,3.10526315789473,3.93617021276596,12.5789473684211,6.31914893617021,51.1038961038961,41.9052631578947,11.0869565217391,1.42553191489362,0,0,5.33333333333333,0.270833333333333,0,0,0,3,8.73958333333333,500.221052631579,1451.64893617021,5100.33707865169,0,2.33333333333333,2,3,1.5,1,10207,35.6,180,2453,208,66,48,32,4.80851063829787,11.2127659574468,24.3829787234043,25.1489361702128,3,3,44.4468085106383,14.4255319148936,0
2025-06-08,0.374834103297893,41,839,130,106,51,63,20,41.3333333333333,16.6666666666667,19.6666666666667,11.3333333333333,15.3333333333333,11.6666666666667,663,946,264,1.625,2.57291666666667,12.5,3.43396226415094,36.9746835443038,34.28125,24.9787234042553,0,1.72916666666667,0,0.5625,2.59375,0,0,0,3,5.04166666666667,494.395833333333,1435.98936170213,4148.70930232558,0,2,2,3,2,1,9409,102.8,181,2635,207,68,47,32,3.25,24.3125,25.0625,28.125,2.8125,2.8125,26.4375,46.4375,0
2025-06-09,0.439653186019161,47,743,209,202,93,63,20,42,17,20,12,15,12,675,953,257,0.926315789473684,2.625,11.2736842105263,4.09756097560976,31.1392405063291,25.5894736842105,13.6595744680851,0.03125,0.0416666666666667,0.0625,0,0,0,0,0,2,1.91666666666667,385.168421052632,1451.22471910112,2583.95698924731,0,3,2,3,1,2,5709.92207792208,32,179,2805,204,65,47,32,0,5.6875,21.375,21.125,2.1875,2.1875,46.0625,29.875,0
2025-06-10,0.419948431830197,61,680,233,218,96,63,23,38,15,19,10,18,13,681,921,251,1.41489361702128,4.875,8.92553191489362,7.91489361702128,26.7142857142857,37.8404255319149,22,0.572916666666667,0.760416666666667,0,2.76041666666667,0.635416666666667,0.239583333333333,0,0,2,3.64583333333333,400.033333333333,1534.76595744681,3706.81914893617,0,3,3,3,1,1,6462.0487804878,22.6666666666667,184,2788,212,70,48,32,0.5625,14.875,23.75,25.625,3,3,36.875,25,0
2025-06-11,0.283471653985072,77,684,224,210,94,76,23,42,14,25,11,18,14,681,951,250,0.568421052631579,4.72916666666667,2.46315789473684,5.64556962025317,34.4556962025316,32.4210526315789,7.93617021276596,0,0,0,2.4375,0.375,0,0,0,2,1.84375,547.451612903226,1413.31578947368,3800.61797752809,0,3,2,3,1,2,12635.6991869919,31,181,2642,212,65,52,29,2.8125,18.6875,26.4375,24,3,3,67.8125,27.4375,0
2025-06-12,0.345903249155168,85,668,205,212,73,86,17,48,16,29,8,17,13,681,938,253,1.15789473684211,2.625,5.98947368421053,9.94871794871795,34.1923076923077,35.4421052631579,7.23404255319149,0.197916666666667,0,0,0.197916666666667,0,0,0,0,2,1.86458333333333,455.130434782609,1564.82105263158,4903.75,0.364583333333333,3,3,3,1,1,18809.3495934959,31.3333333333333,190,2584,219,71,59,30,2,1.125,24,24,3,3,56.4375,34.4375,0
2025-06-13,0.28799110507562,69,675,165,205,75,85,12,48,13,30,8,18,16,659,906,258,1.23958333333333,2.51578947368421,8.38541666666667,8.51282051282051,41.6025641025641,31.8020833333333,13.452380952381,0,0.0105263157894737,0.0833333333333333,1.39583333333333,0.09375,0,0.125,0,3,2.72916666666667,434.382978723404,1577.56989247312,4151.54022988506,0.40625,3,3,3,1,1,24983,46,188,2564,216,63,60,33,1.81052631578947,6,23.2421052631579,24.3789473684211,2.81052631578947,3,63.021052631579,17.8631578947368,0
2025-06-14,0.336286440288196,63,1186,173,141,76,86.6666666666667,17.3333333333333,49.3333333333333,12,29.3333333333333,8.33333333333333,17.6666666666667,15.6666666666667,674,903,260,1.35416666666667,2.70833333333333,5.23958333333333,6.93506493506494,38.0759493670886,45.9583333333333,8.61702127659574,0.979166666666666,0.0625,0.03125,3.29166666666667,0.96875,0,0.40625,0.385416666666667,3,2.34375,399.159574468085,1868.77419354839,4622.11363636364,0,3,3,3,1,1,13911,81.5,194,2640,227,78,61,32,1.5625,4.875,21.3125,25.625,2.1875,3,55.375,15.25,0
2025-06-15,0.362483653232386,49,940,132,117,54,88.3333333333333,22.6666666666667,50.6666666666667,11,28.6666666666667,8.66666666666667,17.3333333333333,15.3333333333333,686,939,273,3.0625,2.69791666666666,12.6145833333333,10.5569620253165,52.1392405063291,58.7291666666667,21.3191489361702,0,0.635416666666667,0.458333333333334,2.4375,0.645833333333333,0,0,0,3,10.1458333333333,569.18947368421,1986.97894736842,5334.11111111111,0,3,3,3,1,2,2441.33333333333,175.6,192,2800,221,73,63,34,3.25,0.5625,26.25,23.8125,3,3,88.125,26.125,0
2025-06-16,0.66775029963462,69,835,228,218,78,90,28,52,10,28,9,17,15,698,917,263,1.39583333333333,4.26041666666667,12.8854166666667,5.78205128205128,52.1139240506329,43.9791666666667,29.1276595744681,0.0104166666666667,0.34375,0.40625,0,0.34375,0,0,0,3,10.03125,541.789473684211,1397.04210526316,3731.03225806452,0,3,3,3,1,2,2165,97.25,189,2997,218,69,63,35,0.9375,6.9375,23.5625,23.5625,3,3,56.4375,35.6875,0
2025-06-17,0.457293831815015,67,648,198,194,86,94,28,53,10,29,12,17,14,681,918,250,1.12631578947368,6.33333333333333,12.8947368421053,9.55128205128205,44.873417721519,39.9052631578947,20.7391304347826,0.270833333333333,0,0.105263157894737,1.50526315789474,0.410526315789473,0,0,0,3,4.61052631578947,467.202127659574,1507.78494623656,4149.70930232558,0,3,3,3,1,1,5231.15384615385,26,199,2952,223,69,60,37,4.25,21.75,25.4375,26.375,3,3,67.75,49.0625,0
2025-06-18,0.510922032713959,68,649,195,207,84,94,25,55,12,25,14,20,15,683,912,255,3.05263157894737,4.51041666666667,13.2842105263158,6.89873417721519,47.8846153846154,42.1368421052631,14.8666666666667,0.447916666666666,0,0,1.29166666666667,0,0,0,0,3,3.66666666666667,445.280898876404,1847.65957446808,5439.73493975904,0.239583333333333,3,3,3,1,2,8297.30769230769,11.6666666666667,206,3050,235,78,60,48,1.75,3.875,16.84375,16.96875,3,3.1875,86.40625,54.1875,0
2025-06-19,0.275767071082885,88,711,203,196,82,87,30,57,14,20,15,20,14,685,945,244,1.375,3.9375,9.27083333333333,7.55128205128206,46.4683544303797,45.59375,12.6153846153846,0,0,0,1.625,0.822916666666667,0,0,0,3,3.94791666666667,511.597826086957,1920.76595744681,6750.37647058823,0,3,3,3.2,1,1,10748.225,17,198,2921,225,76,56,48,4.4375,5.6875,16.8125,18.25,3,3.8125,80.125,34.4375,0
2025-06-20,0.472444478751596,57,804,218,194,63,85,26,58,18,18,16,18,15,677,928,238,2.59574468085106,4.91666666666667,8.70212765957447,8.72727272727273,42.8607594936709,46.7659574468085,5.76595744680851,0.895833333333333,0,0.0520833333333333,1.91666666666667,0,0.0416666666666667,0,0,3,5.75,557.085106382979,2238.70526315789,7259.53846153846,0,4,3,3.4,1,1,7926.48333333333,15.25,195,2679,224,75,50,42,1.625,1.5,15.8125,15.1875,3,3,52.9375,19,0
2025-06-21,0.590069534725147,41,1187,152,112,58,83.6666666666667,24.3333333333333,56.3333333333333,18.3333333333333,15.3333333333333,16.3333333333333,16.3333333333333,14.6666666666667,672,907,248,3.14583333333333,5.35416666666667,9.9375,8.25974025974026,56.6582278481013,45.4479166666667,10.7021276595745,2.66666666666667,0,0.911392405063291,10.0886075949367,0.531645569620253,0,0,0,3,8.81012658227848,454.538461538462,2806.92307692308,9425.81967213115,0,3.66666666666667,3,3.6,1,1,5104.74166666667,82.75,189,2518,218,74,45,44,2.25,8.9375,15.5625,16,3,3,80,21.25,0
2025-06-22,0.849149435013398,44,1108,131,107,49,82.3333333333333,22.6666666666667,54.6666666666667,18.6666666666667,12.6666666666667,16.6666666666667,14.6666666666667,14.3333333333333,681,927,264,2.4375,6.71875,12.0625,6.08860759493671,56.4177215189873,41.3229166666667,14.45,2.30208333333333,0,0.894736842105263,13.3789473684211,0,0,0,0,3,11.821052631579,468.515789473684,2589.0752688172,8296.44680851064,0.221052631578947,3.33333333333333,4,3.8,1,1,2283,209,182,2579,208,71,41,42,11.25,10.5625,18.375,15.625,3.1875,3,72.4375,27.625,0
2025-06-23,0.691647962602993,65,851,252,228,93,81,21,53,19,10,17,13,14,694,926,268,4.21052631578947,8.20430107526882,12.8210526315789,7.94736842105263,61.2631578947368,50.8105263157895,4.97435897435897,3.73118279569892,0,0.40625,18.5833333333333,0.208333333333333,0,0,0,3,14.65625,502.242105263158,2430.10526315789,8077.12658227848,0,3,4,4,1,2,2283,122.2,178,2741,204,69,42,43,8.7741935483871,0.96774193548387,19.8064516129032,14.3870967741935,4,3,94.4516129032258,14.1612903225806,0
2025-06-24,0.691481380484001,64,780,210,225,75,76,25,62,20,8,14,15,13,681,943,257,5.35106382978723,8.625,18.2765957446809,9.26582278481013,54.126582278481,67.6276595744681,20.1914893617021,1.41666666666667,1,0,15.8333333333333,0.0833333333333333,0,0,0,3,18.8333333333333,481.851063829787,2118.29787234043,6758.49411764706,0.34375,3,4,4,1,2,9285,46.6666666666667,178,2618,204,68,48,39,10.3125,8.9375,18.625,16.1875,3.8125,3,84.0625,23.6875,0
2025-06-25,0.296100203113609,65,688,199,222,90,83,19,63,20,8,14,16,11,695,943,258,1.58333333333333,6.625,14.03125,11.462962962963,48.3717948717949,60.59375,10.6170212765957,2.32291666666667,0,0,14.4375,0,0.0625,0,0,3,8.42708333333334,449.916666666667,1949.16666666667,5545.15853658536,0,3,4,3,1,2,8507.2,31,184,2491,209,67,46,41,4.3125,24.875,17,17.1875,3,3,67.75,44,0
2025-06-26,0.425500438058482,83,715,209,214,64,72,24,60,20,10,18,17,13,661,956,257,1.37894736842105,6.51219512195122,8.1578947368421,5.41269841269841,37.5076923076923,41.9368421052632,13.6666666666667,0.719512195121952,0,0.291666666666667,8.5,0,0.40625,0.177083333333333,0,3,0.6875,376.810526315789,1559.15053763441,5247.84090909091,0,3,4,3,1,2,7729.4,22.6666666666667,175,2378,197,60,44,45,9.5609756097561,18.9024390243902,17.219512195122,17.780487804878,3,3,64.6341463414634,39.8292682926829,0
2025-06-27,0.29456012450387,76,802,175,200,86,73,30,56,21,9,20,18,11,653,893,260,1.64583333333333,4.91666666666666,6.61458333333333,6.48101265822785,48.0126582278481,37.71875,15.7234042553191,0.4375,0,0,4.11458333333333,0.260416666666667,0,0,0,3,5.67708333333333,441.774193548387,1643.6,3439.21505376344,0,3,3,3,2,2,6951.6,23,176,2359,196,59,43,47,6.6875,14.25,17.25,17.375,3,3.1875,45.9375,27.4375,0
2025-06-28,0.275570481835978,55,1138,134,110,55,73.6666666666667,26.3333333333333,52.6666666666667,22.3333333333333,9,19.6666666666667,18.3333333333333,11.3333333333333,663,895,257,1.10526315789474,2.54054054054054,4.43157894736842,9.10810810810811,53.5945945945946,46.5263157894737,18.7297297297297,2.21621621621622,0,0.40625,3.94791666666667,0,0,0,0,3,1.64583333333333,438.810526315789,1686.41935483871,3654.2380952381,0,3,3,3,2,2,6173.8,71.6,178,2332,197,63,43,49,1,11,14,19,3,4,63,38,0
2025-06-29,0.301710700283134,39,1029,148,113,55,74.3333333333333,22.6666666666667,49.3333333333333,23.6666666666667,9,19.3333333333333,18.6666666666667,11.6666666666667,672,917,258,1.95698924731183,4.45833333333333,4.74193548387097,5.625,45.7215189873418,37.2258064516129,8.25581395348837,1.40625,0,0.40625,3.39583333333333,0,0,0.177083333333333,0,3,0.166666666666667,488.431578947368,1756.09473684211,4464.68292682927,0,3,3,3,2,2,5396,154.8,175,2488,196,63,43,49,1.75,8.9375,14.75,18.625,3,3.8125,63.75,34.4375,0
2025-06-30,0.469873391486746,36,772,239,206,94,75,19,46,25,9,19,19,12,695,937,262,1.77083333333333,6.75,4.03125,4.12,56.4430379746835,48.0416666666667,4.84615384615385,1.09375,0,0,5.07291666666667,0.166666666666667,0,0.0104166666666667,0,3,2.8125,526.732558139535,2178.6976744186,4140.84337349398,0,3,4,3,1,2,7319.10344827586,51.75,172,2583,190,56,43,49,5.75,1.5,18.5625,17.5625,3.1875,3.1875,74.6875,21.25,0
2025-07-01,0.56545068256555,71,773,243,220,91,75,20,43,18,10,19,19,13,683,943,258,2.65625,8.73958333333333,11.6354166666667,11.2333333333333,46.8227848101266,42.9583333333333,21.3478260869565,0.927083333333333,0,0,9.86458333333334,0.416666666666667,0,0.40625,0,3,4.54166666666667,487.866279069767,1768.0988372093,4066.92168674699,0,3,3,3,3,2,4209.05172413793,29.6666666666667,184,2583,208,62,44,44,8.8125,11.9375,20.25,20,3.8125,4,101.8125,34.5625,0
2025-07-02,0.5075481343891,80,710,217,219,62,79,20,43,18,12,19,20,12,684,955,256,2.13684210526316,5.48958333333333,16.6315789473684,7.45569620253165,43.4810126582278,46.8210526315789,11.1951219512195,1.07291666666667,0.40625,0,3.6875,0,0,0,0,3,6.98958333333333,449,1357.5,3993,0.40625,3,3,3.5,1,2,1099,24.3333333333333,180,2544,202,55,50,43,6.5,29,16.625,20,3,4,66.375,44.1875,0
2025-07-03,0.575887266731897,77,739,251,196.5,106,79,28,42,20,16,20,20,13,674,927.5,255,1.96875,3.40625,18.4166666666667,11.4177215189873,37.2278481012658,57.4583333333333,7.3404255319149,0.375,0,0,2.20833333333334,0.208333333333333,0,0,0,3,5.02083333333333,465.302083333333,1591.98947368421,5960.91860465116,0.40625,3,3,4,1,2,1099,32.3333333333333,177,2358,200,60,50,36,0,26.1875,15.1875,20,3,4,33.6875,21.25,0
2025-07-04,0.629137605696464,58,732,186,174,83,72,26,41,19,13,18,23,14,656,900,249,1.3010752688172,3.67708333333333,14.7741935483871,8.15384615384615,39.5949367088607,36.1505376344086,15.4893617021277,0.4375,0,0.416666666666666,5.36458333333333,0.489583333333334,0.510416666666666,0,0,3,3.61458333333333,328.7,1645.61290322581,4809.46739130435,0.40625,3,3,3,1.33333333333333,1,4349.27272727273,12,169,2288,199,53,39,46,1.5,14.75,16,20,3,4,57.1875,33.4375,0
2025-07-05,0.411558162650374,44,1132,146,137,54,77,25,38.3333333333333,19.6666666666667,13,17,23,14.6666666666667,654,909,257,4.33333333333333,2.64583333333333,17.34375,8.51948051948052,36.3924050632911,39.2291666666667,25.2926829268293,1.03125,0,0.40625,7.60416666666667,0.333333333333333,0.40625,0,0,3,7.70833333333333,467.815217391304,1734.12631578947,4274.56962025316,0.40625,3,2,3,1.66666666666667,2,3625.06557377049,83.25,171,2289,197,57,41,46,6.5,22.125,16.1875,19.4375,3,3.8125,62.375,39.3125,0
2025-07-06,0.26830474577492,40,975,139,119,44,82,24,35.6666666666667,20.3333333333333,13,16,23,15.3333333333333,662,930,261,2.03157894736842,1.20833333333333,12.8315789473684,4.72549019607843,36.9113924050633,47.4842105263158,11.7446808510638,0.166666666666667,0,0,5.22916666666667,0,0,0,0,3,15.4583333333333,433.947368421053,2058.07291666667,5420.0375,0.114583333333333,3,3,3,2,2,2606.73170731707,163,164,2370,191,57,40,45,0.375,38.5,17.1875,17.5625,3,3.1875,28.1875,19,0
2025-07-07,0.791789769274812,58,771,227,219,82,87,23,33,21,13,15,23,16,691,936,265,1.77083333333333,2.73958333333333,11.4791666666667,5.55696202531645,41.7088607594937,41.9375,8.22916666666667,0.0416666666666667,0,0.8125,1.36458333333333,0,0,0,0,3,2.95833333333333,460.452631578947,1420.04210526316,4192.76744186046,0.40625,3,3,3,1,2,3751.89085365854,109,165,2571,195,56,40,45,1.8125,31.4375,18,20.1875,3,4,46.6875,24.8125,0
2025-07-08,0.570287934978547,76,776,186,214,91,81,20,43,22,16,17,23,16,668,931,258,1.25,8.4375,9.33333333333333,9.19736842105263,29.8481012658228,45.7708333333333,14.0597014925373,1.01041666666667,0,0.40625,3.77083333333333,0.0625,0,0.104166666666667,0,3,3.73958333333333,515.714285714286,1867.03157894737,4137.24137931035,0,3,4,3,1,2,4897.05,28.3333333333333,177,2462,207,62,40,44,2.5,28.8125,18.5625,20.8125,3.1875,4,71.6875,48.875,0
2025-07-09,0.492116268485366,80,708,202,234,83,70,17,45,25,12,15,26,17,674,957,258,1.52083333333333,4.85416666666667,13.1770833333333,6.2741935483871,35.4303797468354,54.0625,12.6444444444444,1.76041666666667,0,0.177083333333333,13.21875,0.958333333333333,0,0.489583333333334,0.09375,3,5.22916666666667,460.416666666667,1768.62105263158,3699.97849462366,0,3,3,3,1,2,4814,38,178,2468,211,57,47,47,7.3125,27.0625,20.4375,20,3.8125,4,86.5625,44,0
2025-07-10,0.436573136845743,79,702,191,236,73,62,25,43,31,13,17,25,16,673,1053,257,1.51041666666667,2.79166666666667,12.15625,3.89873417721519,36.2911392405063,41.15625,14.2127659574468,0.03125,0.197916666666667,0,5.92708333333333,1.05208333333333,0.125,0.40625,0,3,1.55208333333333,448.989361702128,1426.8,3861.95744680851,0,4,3,3,1,2,5043.66666666667,15.6666666666667,188,2211,220,63,44,48,0.1875,20.375,17.8125,19.8125,3,4,63.75,41.5625,0
2025-07-11,0.66334478211754,64,780,201,195,93,64,30,42,29,16,17,24,17,646,904,260,0.552083333333333,3.83333333333333,4.10416666666667,4.42222222222222,35.8354430379747,29.1354166666667,38.5106382978723,0.0104166666666667,3.83333333333333,0,0.520833333333334,2.40625,0,0,0,3,0.40625,471.732558139535,1486.58947368421,3885.5,0,4,3,3,1,3,5273.33333333333,29,185,2148,216,56,50,48,0.8125,15.75,17,19.1875,3,4,63.0625,35.6875,0
